Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.000000000	1.080785916	106.9	2410.1
2	Spectrogram 1	1	3.381143435	5.141190703	95.0	284.9
3	Spectrogram 1	1	4.955922569	5.974897303	617.4	3348.0
4	Spectrogram 1	1	7.040189070	7.873895671	95.0	273.1
5	Spectrogram 1	1	7.734944571	8.614968204	653.0	3775.4
6	Spectrogram 1	1	9.541308872	10.467649539	2837.5	3799.2
7	Spectrogram 1	1	13.015086373	14.682499574	142.5	2196.4
8	Spectrogram 1	1	18.758398510	20.286860611	106.9	831.1
9	Spectrogram 1	1	20.194226544	21.027933144	641.1	5413.8
10	Spectrogram 1	1	22.695346345	23.621687012	664.9	5485.1
11	Spectrogram 1	1	27.234415614	29.318682115	71.2	1685.9
12	Spectrogram 1	1	33.487215117	34.969360185	83.1	1234.7
13	Spectrogram 1	1	36.219920085	37.331528886	700.5	4998.3
14	Spectrogram 1	1	40.620038254	42.287451455	130.6	1460.3
15	Spectrogram 1	1	46.641252591	48.401299858	59.4	878.6
16	Spectrogram 1	1	50.141774237	51.392334137	605.5	4832.1
17	Spectrogram 1	1	54.588209439	56.394573740	130.6	1270.4
18	Spectrogram 1	1	60.655740809	62.647373243	118.7	1306.0
19	Spectrogram 1	1	64.546371611	65.565346345	653.0	7040.4
20	Spectrogram 1	1	68.622270546	70.428634847	118.7	1495.9
21	Spectrogram 1	1	74.550850816	76.588800284	95.0	1068.5
22	Spectrogram 1	1	78.765700852	79.877309652	664.9	6470.5
23	Spectrogram 1	1	82.841599787	84.462695954	118.7	1294.1
24	Spectrogram 1	1	88.982388497	91.576142365	35.6	1116.0
25	Spectrogram 1	1	93.521457766	94.401481400	617.4	6328.0
26	Spectrogram 1	1	97.226820435	99.079501769	142.5	1519.7
27	Spectrogram 1	1	103.155400704	106.073373806	47.5	914.2
28	Spectrogram 1	1	107.787104040	108.991346907	593.6	5520.7
29	Spectrogram 1	1	111.585100775	113.484099143	118.7	1056.6
30	Spectrogram 1	1	118.625289846	120.200068980	71.2	261.2
31	Spectrogram 1	1	122.052750314	123.349627248	700.5	6458.6
32	Spectrogram 1	1	125.943381116	127.888696517	106.9	1056.6
33	Spectrogram 1	1	136.200517131	137.960564399	617.4	5591.9
34	Spectrogram 1	1	140.369050133	142.314365534	118.7	1021.0
35	Spectrogram 1	1	146.575532603	149.169286471	35.6	1068.5
36	Spectrogram 1	1	151.207235939	152.457795840	617.4	7194.7
37	Spectrogram 1	1	155.051549708	157.228450275	118.7	1401.0
38	Spectrogram 1	1	160.980129977	163.898103079	71.2	973.5
39	Spectrogram 1	1	165.519199246	167.649782781	617.4	6565.5
40	Spectrogram 1	1	169.937269511	171.789950845	118.7	1484.1
41	Spectrogram 1	1	175.634264614	177.301677815	83.1	961.7
42	Spectrogram 1	1	178.366969582	180.173333883	605.5	5639.4
43	Spectrogram 1	1	183.925013585	185.638743819	142.5	2338.9
44	Spectrogram 1	1	189.714642754	192.401030689	83.1	973.5
