Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	11.150825403	12.783500773	332.4	558.0
2	Spectrogram 1	1	15.527784907	16.535180348	225.6	427.4
3	Spectrogram 1	1	17.229935825	18.480495683	344.3	534.3
4	Spectrogram 1	1	30.221863241	31.785063064	273.1	546.1
5	Spectrogram 1	1	33.660902851	35.293578222	213.7	463.0
6	Spectrogram 1	1	49.408805405	51.110956323	237.4	486.8
7	Spectrogram 1	1	67.576661124	68.549318791	356.2	498.6
8	Spectrogram 1	1	71.050438508	72.162047270	154.3	451.2
9	Spectrogram 1	1	85.671351688	86.574533808	332.4	510.5
10	Spectrogram 1	1	88.901964655	90.152524513	201.8	451.2
11	Spectrogram 1	1	102.727598644	103.978158502	344.3	451.2
12	Spectrogram 1	1	113.811703982	114.436983911	676.7	854.8
13	Spectrogram 1	1	123.955133943	124.788840515	700.5	842.9
14	Spectrogram 1	1	126.873106946	127.463649101	676.7	937.9
15	Spectrogram 1	1	129.131062245	130.034244365	629.2	771.7
16	Spectrogram 1	1	132.986955142	133.508021749	356.2	451.2
17	Spectrogram 1	1	142.018776340	142.991434008	617.4	926.1
18	Spectrogram 1	1	158.843421007	160.371883055	296.8	498.6
19	Spectrogram 1	1	171.765872875	173.294334924	249.3	534.3
20	Spectrogram 1	1	181.983730055	182.643747758	605.5	902.3
21	Spectrogram 1	1	185.318556343	186.673329523	320.6	451.2
22	Spectrogram 1	1	198.553648177	199.804208035	284.9	427.4
23	Spectrogram 1	1	211.396475205	213.098626123	308.7	522.4
24	Spectrogram 1	1	221.783069583	222.512562834	391.8	831.1
25	Spectrogram 1	1	225.986340218	226.785309016	344.3	522.4
26	Spectrogram 1	1	235.817130215	236.581361239	546.1	866.7
27	Spectrogram 1	1	239.082480956	240.402516362	284.9	498.6
28	Spectrogram 1	1	247.407057725	248.240764297	629.2	890.4
29	Spectrogram 1	1	249.942915215	250.915572883	664.9	866.7
