Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	10.808229210	11.980488343	9.7	184.9
2	Spectrogram 1	1	15.989614579	16.646079694	38.9	408.6
3	Spectrogram 1	1	16.833641155	17.396325539	38.9	437.8
4	Spectrogram 1	1	17.677667731	18.123126202	58.4	398.9
5	Spectrogram 1	1	18.427913577	18.920262413	58.4	321.1
6	Spectrogram 1	1	25.115463384	25.889154412	38.9	301.6
7	Spectrogram 1	1	26.053270691	26.592509892	38.9	243.2
8	Spectrogram 1	1	26.756626171	27.342755738	29.2	262.7
9	Spectrogram 1	1	44.422410699	45.313327640	9.7	223.8
10	Spectrogram 1	1	89.670026649	90.537498407	77.8	311.3
11	Spectrogram 1	1	90.912621330	92.014544915	97.3	262.7
12	Spectrogram 1	1	108.910106308	109.566571423	58.4	340.5
13	Spectrogram 1	1	109.707242519	110.340262451	19.5	340.5
14	Spectrogram 1	1	110.457488364	111.043617931	38.9	360.0
15	Spectrogram 1	1	111.137398662	111.653192681	29.2	398.9
16	Spectrogram 1	1	115.990551474	116.553235858	29.2	360.0
17	Spectrogram 1	1	116.787687685	117.420707617	29.2	272.4
18	Spectrogram 1	1	117.702049809	118.288179375	38.9	321.1
19	Spectrogram 1	1	118.686747481	119.014980038	38.9	243.2
20	Spectrogram 1	1	119.296322230	119.765225884	58.4	253.0
21	Spectrogram 1	1	120.046568076	120.632697642	38.9	311.3
22	Spectrogram 1	1	120.867149469	121.523614584	29.2	369.7
23	Spectrogram 1	1	142.858404918	145.249813550	661.6	885.4
24	Spectrogram 1	1	174.169185685	175.575896645	136.2	291.9
25	Spectrogram 1	1	184.367840146	185.610434827	145.9	330.8
26	Spectrogram 1	1	280.308015502	281.386493905	58.4	360.0
27	Spectrogram 1	1	296.134579030	297.330283346	68.1	253.0
28	Spectrogram 1	1	299.534130517	300.518828189	48.6	379.4
29	Spectrogram 1	1	514.021447485	514.724802965	68.1	282.1
30	Spectrogram 1	1	514.888919244	515.592274724	68.1	321.1
31	Spectrogram 1	1	516.670753127	517.163101963	19.5	360.0
32	Spectrogram 1	1	517.632005616	518.077464087	0.0	418.4
33	Spectrogram 1	1	518.288470731	519.085606941	38.9	447.5
34	Spectrogram 1	1	519.249723220	519.882743152	58.4	437.8
35	Spectrogram 1	1	520.140640161	520.609543815	68.1	437.8
36	Spectrogram 1	1	520.961221555	521.570796304	68.1	476.7
37	Spectrogram 1	1	521.805248131	522.555493976	77.8	457.3
38	Spectrogram 1	1	522.719610255	523.329185004	68.1	467.0
39	Spectrogram 1	1	523.516746466	524.149766398	58.4	505.9
40	Spectrogram 1	1	531.926393767	532.582858881	58.4	389.2
41	Spectrogram 1	1	532.793865525	533.356549909	48.6	418.4
42	Spectrogram 1	1	533.473775823	534.059905390	58.4	428.1
43	Spectrogram 1	1	534.317802399	535.021157879	48.6	360.0
44	Spectrogram 1	1	541.210686103	541.914041583	87.6	291.9
45	Spectrogram 1	1	552.974041081	553.794622475	58.4	253.0
