Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	14.199266705	14.845818254	632.4	1128.6
2	Spectrogram 1	1	21.385935843	22.156824228	924.3	1177.2
3	Spectrogram 1	1	27.035312176	27.781333194	846.4	1770.7
4	Spectrogram 1	1	64.427270404	65.720373502	1031.3	1488.6
5	Spectrogram 1	1	69.972693303	71.191194299	554.6	739.4
6	Spectrogram 1	1	165.576112142	166.297265793	58.4	408.6
7	Spectrogram 1	1	166.695143669	167.515766789	77.8	418.4
8	Spectrogram 1	1	167.938512032	168.833737253	77.8	340.5
9	Spectrogram 1	1	169.306217231	170.027370882	48.6	340.5
10	Spectrogram 1	1	170.450116125	171.071800307	68.1	369.7
11	Spectrogram 1	1	171.594015019	172.340036037	68.1	369.7
12	Spectrogram 1	1	173.384465462	174.229955949	38.9	340.5
13	Spectrogram 1	1	174.578099090	175.423589577	68.1	330.8
14	Spectrogram 1	1	175.821467453	176.567488471	97.3	379.4
