Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	4.083071789	5.772618736	282.1	447.5
2	Spectrogram 1	1	166.458258532	168.253402163	476.7	642.1
3	Spectrogram 1	1	169.696556847	170.893319268	447.5	671.3
4	Spectrogram 1	1	184.163302582	186.134440687	369.7	642.1
5	Spectrogram 1	1	197.641338229	198.802901755	418.4	642.1
6	Spectrogram 1	1	218.050526098	219.458481887	184.9	330.8
7	Spectrogram 1	1	226.357465255	227.343034307	788.1	963.2
8	Spectrogram 1	1	266.860615604	267.916582446	184.9	311.3
9	Spectrogram 1	1	313.988718666	315.150282193	321.1	671.3
10	Spectrogram 1	1	317.156619192	318.247784929	437.8	700.5
11	Spectrogram 1	1	319.338950666	320.746906455	311.3	651.9
12	Spectrogram 1	1	323.985204770	325.041171612	165.4	496.2
13	Spectrogram 1	1	325.252364981	327.012309717	301.6	535.1
14	Spectrogram 1	1	341.699373987	344.620882250	204.3	437.8
15	Spectrogram 1	1	360.339445198	361.677003197	165.4	437.8
16	Spectrogram 1	1	376.108550037	377.481306932	204.3	291.9
17	Spectrogram 1	1	389.614124789	392.042848526	282.1	622.7
18	Spectrogram 1	1	394.330776683	396.266715893	204.3	515.6
19	Spectrogram 1	1	410.326330232	411.206302600	87.6	369.7
20	Spectrogram 1	1	415.359772178	416.662131283	272.4	525.4
21	Spectrogram 1	1	419.055656125	420.921197546	291.9	632.4
22	Spectrogram 1	1	442.499579539	444.224325381	282.1	535.1
23	Spectrogram 1	1	446.617850222	447.920209327	223.8	535.1
