Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	85.693535792	86.543423612	19.5	301.6
2	Spectrogram 1	1	86.895101331	87.832908580	29.2	291.9
3	Spectrogram 1	1	88.008747439	88.536264017	9.7	398.9
4	Spectrogram 1	1	88.712102876	89.444764790	38.9	369.7
5	Spectrogram 1	1	163.657238893	164.184755471	77.8	398.9
6	Spectrogram 1	1	164.419207284	165.210482150	68.1	447.5
7	Spectrogram 1	1	165.444933963	165.884531111	48.6	457.3
8	Spectrogram 1	1	212.334459106	213.096427496	48.6	330.8
9	Spectrogram 1	1	213.799782933	214.591057800	58.4	301.6
10	Spectrogram 1	1	220.774724351	222.591725897	184.9	398.9
11	Spectrogram 1	1	340.772281181	342.003153196	184.9	350.3
