Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	19.473595110	20.418555066	97.3	379.4
2	Spectrogram 1	1	23.725914911	24.322731726	496.2	710.2
3	Spectrogram 1	1	26.884070553	27.480887368	389.2	700.5
4	Spectrogram 1	1	79.384386942	80.180142694	535.1	934.0
5	Spectrogram 1	1	83.238828867	84.009717252	515.6	904.8
6	Spectrogram 1	1	86.421851876	86.993801323	418.4	739.4
7	Spectrogram 1	1	98.937268688	100.205504418	476.7	856.2
8	Spectrogram 1	1	101.622944352	103.015516918	476.7	768.6
9	Spectrogram 1	1	106.472080967	109.381562937	204.3	389.2
10	Spectrogram 1	1	127.100585756	128.244484650	194.6	360.0
11	Spectrogram 1	1	139.105811581	141.343874634	116.8	291.9
12	Spectrogram 1	1	144.775571316	146.193011250	165.4	369.7
13	Spectrogram 1	1	147.038501737	148.207267998	612.9	865.9
14	Spectrogram 1	1	154.855209297	158.535579652	48.6	282.1
15	Spectrogram 1	1	160.201693258	162.041878435	155.7	389.2
16	Spectrogram 1	1	164.677819365	165.672514055	126.5	330.8
17	Spectrogram 1	1	168.134383414	168.955006533	77.8	437.8
18	Spectrogram 1	1	171.276845845	172.221805801	68.1	301.6
19	Spectrogram 1	1	181.248660117	183.213182130	291.9	583.8
20	Spectrogram 1	1	185.824255692	187.739042971	194.6	535.1
21	Spectrogram 1	1	190.313627023	191.780801691	58.4	311.3
22	Spectrogram 1	1	194.043732112	195.063294170	48.6	194.6
23	Spectrogram 1	1	197.102418285	197.898174037	48.6	272.4
24	Spectrogram 1	1	199.489685542	200.633584436	58.4	321.1
25	Spectrogram 1	1	201.479074923	202.598106449	68.1	233.5
26	Spectrogram 1	1	204.488026361	206.328211538	136.2	554.6
27	Spectrogram 1	1	209.291315714	210.683888281	145.9	389.2
28	Spectrogram 1	1	213.692839719	214.737269144	38.9	272.4
