Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	198.098524779	199.124251458	690.8	856.2
2	Spectrogram 1	1	203.578835893	204.399417236	720.0	885.4
3	Spectrogram 1	1	207.476597273	208.385098046	690.8	856.2
4	Spectrogram 1	1	209.909034827	210.583083787	194.6	496.2
5	Spectrogram 1	1	211.051987412	211.989794661	175.1	340.5
6	Spectrogram 1	1	212.722456575	213.425812012	155.7	379.4
7	Spectrogram 1	1	214.480845168	215.447958894	116.8	379.4
8	Spectrogram 1	1	226.723717134	227.718411932	233.5	476.7
9	Spectrogram 1	1	228.692383922	229.583464679	739.4	1060.5
10	Spectrogram 1	1	237.209458133	238.307766972	651.9	914.5
11	Spectrogram 1	1	250.400691720	251.208881244	758.9	934.0
12	Spectrogram 1	1	347.946575056	349.107052321	291.9	564.3
13	Spectrogram 1	1	351.407284042	352.484870073	145.9	369.7
14	Spectrogram 1	1	371.437768251	372.370294625	145.9	379.4
15	Spectrogram 1	1	374.069564905	374.836308812	77.8	311.3
