Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	6.828585578	9.046115946	126.5	291.9
2	Spectrogram 1	1	27.631132364	29.250281522	145.9	340.5
3	Spectrogram 1	1	32.981364364	34.142927890	184.9	408.6
4	Spectrogram 1	1	41.473395412	43.726124674	77.8	369.7
5	Spectrogram 1	1	49.217152253	51.188290358	204.3	467.0
6	Spectrogram 1	1	50.589909147	51.610677094	496.2	875.6
7	Spectrogram 1	1	53.969003041	55.060168778	525.4	934.0
8	Spectrogram 1	1	70.304272037	71.958620090	214.0	904.8
9	Spectrogram 1	1	74.105752668	75.091321721	632.4	856.2
10	Spectrogram 1	1	84.031840983	85.052608930	165.4	428.1
11	Spectrogram 1	1	88.572498403	90.262045350	243.2	525.4
12	Spectrogram 1	1	90.473238719	91.845995613	184.9	525.4
13	Spectrogram 1	1	92.549973508	93.993128192	107.0	330.8
14	Spectrogram 1	1	96.317742515	97.584902725	87.6	291.9
15	Spectrogram 1	1	98.605670673	99.520841936	68.1	253.0
16	Spectrogram 1	1	100.647206567	101.386383356	38.9	262.7
17	Spectrogram 1	1	102.407151304	102.970333619	77.8	272.4
18	Spectrogram 1	1	109.059742408	110.150908145	272.4	467.0
19	Spectrogram 1	1	111.242073881	112.544432986	272.4	457.3
20	Spectrogram 1	1	120.249857196	121.622614090	165.4	389.2
21	Spectrogram 1	1	131.055917878	132.569470352	262.7	467.0
