Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	10.374491572	11.640531221	19.5	301.6
2	Spectrogram 1	1	133.002848919	134.304056336	29.2	603.2
3	Spectrogram 1	1	169.256952397	171.331850711	116.8	301.6
4	Spectrogram 1	1	181.144148589	181.988175021	107.0	496.2
5	Spectrogram 1	1	182.199181630	182.867369222	97.3	428.1
6	Spectrogram 1	1	183.254214671	183.922402264	77.8	457.3
7	Spectrogram 1	1	184.133408872	184.801596465	68.1	447.5
8	Spectrogram 1	1	184.942267537	185.715958434	97.3	437.8
9	Spectrogram 1	1	185.786293970	187.263340227	29.2	496.2
10	Spectrogram 1	1	208.681207264	209.595569233	155.7	418.4
11	Spectrogram 1	1	209.912079145	210.861608882	48.6	379.4
12	Spectrogram 1	1	211.002279955	212.022145228	38.9	379.4
13	Spectrogram 1	1	212.127648532	213.077178269	97.3	564.3
14	Spectrogram 1	1	213.182681573	213.850869166	58.4	505.9
15	Spectrogram 1	1	214.132211310	214.835566671	97.3	486.5
