Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	7.708556901	8.447733590	58.4	223.8
2	Spectrogram 1	1	10.172479198	10.841258107	87.6	194.6
3	Spectrogram 1	1	12.038020366	12.953191504	58.4	253.0
4	Spectrogram 1	1	20.767345075	21.682516214	97.3	311.3
5	Spectrogram 1	1	23.724051831	24.498427411	77.8	243.2
6	Spectrogram 1	1	87.772323798	89.180279396	165.4	865.9
7	Spectrogram 1	1	199.080884916	200.700033854	136.2	282.1
8	Spectrogram 1	1	202.459978352	203.515945050	136.2	282.1
9	Spectrogram 1	1	204.994298429	205.909469568	107.0	311.3
10	Spectrogram 1	1	207.387822946	208.901375214	87.6	272.4
11	Spectrogram 1	1	210.414927482	211.330098621	87.6	311.3
12	Spectrogram 1	1	223.262522317	224.107295676	107.0	253.0
