Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	180.243334147	181.072980081	97.3	282.1
2	Spectrogram 1	1	182.632714435	183.993333766	116.8	262.7
3	Spectrogram 1	1	184.955723048	186.382714054	97.3	262.7
4	Spectrogram 1	1	187.079616638	188.772094342	68.1	233.5
5	Spectrogram 1	1	189.236696064	190.796430419	97.3	223.8
6	Spectrogram 1	1	191.095102955	192.953509845	77.8	253.0
7	Spectrogram 1	1	355.668289978	356.862980122	77.8	321.1
8	Spectrogram 1	1	357.626254380	358.820944524	126.5	272.4
9	Spectrogram 1	1	359.517847108	360.413864716	126.5	291.9
10	Spectrogram 1	1	369.739085006	371.099704337	87.6	253.0
11	Spectrogram 1	1	372.062093620	373.588642137	107.0	311.3
12	Spectrogram 1	1	489.845623501	491.206242831	68.1	272.4
13	Spectrogram 1	1	492.301375463	493.296950583	68.1	262.7
14	Spectrogram 1	1	503.684117668	505.277037860	68.1	262.7
15	Spectrogram 1	1	506.372170492	507.533674799	48.6	243.2
16	Spectrogram 1	1	508.728364943	509.591196713	48.6	272.4
17	Spectrogram 1	1	510.653143508	511.648718628	19.5	223.8
18	Spectrogram 1	1	512.445178724	513.639868868	48.6	282.1
