Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	40.996857378	42.058804173	184.9	982.7
2	Spectrogram 1	1	44.083140250	45.012343695	253.0	1187.0
3	Spectrogram 1	1	56.071719508	57.034108790	535.1	836.7
4	Spectrogram 1	1	58.527471470	59.755347451	126.5	885.4
5	Spectrogram 1	1	62.144727739	64.500922190	223.8	418.4
6	Spectrogram 1	1	83.311114416	84.638547909	184.9	437.8
7	Spectrogram 1	1	101.364209924	102.691643418	184.9	340.5
8	Spectrogram 1	1	118.591774904	120.350624282	0.0	340.5
9	Spectrogram 1	1	124.133809738	125.195756533	77.8	389.2
10	Spectrogram 1	1	126.888234237	127.651508495	116.8	360.0
11	Spectrogram 1	1	128.813012802	130.107260458	38.9	262.7
12	Spectrogram 1	1	138.700598486	139.862102793	194.6	437.8
13	Spectrogram 1	1	141.652334669	143.112511512	58.4	291.9
14	Spectrogram 1	1	144.141272469	145.302776776	0.0	330.8
15	Spectrogram 1	1	146.331537733	147.493042039	29.2	223.8
16	Spectrogram 1	1	148.455431322	150.313838213	0.0	253.0
17	Spectrogram 1	1	150.911183285	152.039501754	19.5	321.1
18	Spectrogram 1	1	152.935519362	154.097023669	29.2	243.2
19	Spectrogram 1	1	160.900120322	162.227553815	214.0	369.7
20	Spectrogram 1	1	163.728115920	164.922806064	38.9	233.5
21	Spectrogram 1	1	165.852009509	167.444929701	0.0	175.1
22	Spectrogram 1	1	168.772363195	169.668380803	0.0	243.2
23	Spectrogram 1	1	170.597584248	171.825460229	9.7	282.1
24	Spectrogram 1	1	172.588734488	173.584309608	19.5	184.9
25	Spectrogram 1	1	186.349528216	187.477846686	19.5	243.2
26	Spectrogram 1	1	188.606165155	189.900412811	38.9	272.4
27	Spectrogram 1	1	429.471045406	431.329452296	136.2	457.3
28	Spectrogram 1	1	433.752018422	435.278566939	194.6	369.7
29	Spectrogram 1	1	446.910325355	450.162537414	19.5	311.3
30	Spectrogram 1	1	452.751032726	454.841740477	9.7	340.5
31	Spectrogram 1	1	463.988412636	468.037084791	29.2	360.0
32	Spectrogram 1	1	469.795934169	472.218500295	107.0	389.2
33	Spectrogram 1	1	481.651796201	484.804450748	38.9	282.1
34	Spectrogram 1	1	486.662857638	488.255777830	126.5	389.2
35	Spectrogram 1	1	499.380204263	503.063832207	58.4	253.0
36	Spectrogram 1	1	504.524009050	506.216486754	97.3	340.5
37	Spectrogram 1	1	507.577106084	509.269583788	0.0	194.6
38	Spectrogram 1	1	510.364716420	512.654539196	29.2	223.8
39	Spectrogram 1	1	513.650114316	515.243034508	9.7	243.2
40	Spectrogram 1	1	515.641264556	517.964273169	0.0	233.5
41	Spectrogram 1	1	519.291706663	522.046131161	9.7	476.7
42	Spectrogram 1	1	523.828165791	525.321528471	194.6	398.9
43	Spectrogram 1	1	527.080377850	528.905598903	68.1	223.8
44	Spectrogram 1	1	530.598076607	532.224182636	68.1	214.0
45	Spectrogram 1	1	533.087014407	534.746306274	38.9	253.0
46	Spectrogram 1	1	535.410023020	537.135686562	29.2	272.4
47	Spectrogram 1	1	537.766217471	539.425509337	0.0	233.5
48	Spectrogram 1	1	541.321730629	543.412438381	145.9	544.8
49	Spectrogram 1	1	546.166862879	547.826154746	77.8	360.0
50	Spectrogram 1	1	549.850490823	551.244295991	68.1	233.5
51	Spectrogram 1	1	552.007570250	554.031906327	0.0	301.6
52	Spectrogram 1	1	555.060667285	556.421286615	38.9	321.1
53	Spectrogram 1	1	557.549605084	558.777481066	19.5	282.1
54	Spectrogram 1	1	559.607126999	561.266418866	19.5	253.0
55	Spectrogram 1	1	563.567834267	565.260311971	116.8	321.1
56	Spectrogram 1	1	567.881993120	569.408541638	175.1	389.2
57	Spectrogram 1	1	571.399691878	572.959426232	29.2	282.1
58	Spectrogram 1	1	574.286859726	575.813408243	29.2	243.2
59	Spectrogram 1	1	576.775797525	578.235974368	48.6	253.0
60	Spectrogram 1	1	578.641375343	580.997569793	19.5	301.6
61	Spectrogram 1	1	583.751994292	585.477657833	0.0	496.2
62	Spectrogram 1	1	588.132524820	589.559515825	97.3	330.8
63	Spectrogram 1	1	591.152436017	592.911285396	48.6	233.5
64	Spectrogram 1	1	593.641373817	595.068364822	9.7	233.5
65	Spectrogram 1	1	595.864824918	597.391373435	38.9	272.4
