Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	106.990617765	109.771330449	38.9	253.0
2	Spectrogram 1	1	115.156761343	116.318324869	19.5	204.3
3	Spectrogram 1	1	117.831877343	119.204634237	38.9	262.7
4	Spectrogram 1	1	120.506993342	121.738954658	29.2	262.7
5	Spectrogram 1	1	131.914472574	132.970439415	58.4	253.0
6	Spectrogram 1	1	133.920809573	135.082373099	58.4	194.6
7	Spectrogram 1	1	136.103141047	137.370301257	38.9	223.8
8	Spectrogram 1	1	138.461466994	139.341439362	48.6	214.0
9	Spectrogram 1	1	214.302611544	215.921760702	38.9	204.3
10	Spectrogram 1	1	217.998495491	220.040031386	48.6	175.1
11	Spectrogram 1	1	302.365417761	303.597379076	29.2	253.0
12	Spectrogram 1	1	305.251727129	306.730080707	97.3	282.1
13	Spectrogram 1	1	318.240119285	319.331285021	87.6	204.3
14	Spectrogram 1	1	320.316854074	321.936003232	58.4	194.6
15	Spectrogram 1	1	322.780776705	323.977539126	9.7	175.1
16	Spectrogram 1	1	325.244699336	326.476660652	9.7	204.3
17	Spectrogram 1	1	335.960453722	337.086818354	68.1	214.0
18	Spectrogram 1	1	338.353978564	339.480343195	38.9	233.5
19	Spectrogram 1	1	340.395514458	341.345884616	58.4	233.5
