Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	31.899578589	33.306289120	38.9	204.3
2	Spectrogram 1	1	37.268523781	37.831207994	29.2	272.4
3	Spectrogram 1	1	44.231740909	44.888205823	107.0	476.7
4	Spectrogram 1	1	45.286773807	45.826012843	97.3	437.8
5	Spectrogram 1	1	46.201135652	46.974826444	145.9	330.8
6	Spectrogram 1	1	47.443729954	48.029859342	77.8	369.7
7	Spectrogram 1	1	48.428427325	49.155227766	97.3	515.6
8	Spectrogram 1	1	81.594736432	82.157420645	97.3	233.5
9	Spectrogram 1	1	82.344982049	83.024892138	116.8	262.7
10	Spectrogram 1	1	88.253166278	88.862740841	116.8	389.2
